date,latitude,longitude,stationName,value,previousDate,previousValue,type
2017-02-07,40.1268,-82.9441,"Westerville, Oh",15.6,1965-02-07,14.4,high
2017-02-07,34.8847,-99.2964,"Altus Dam, Ok",26.7,1950-02-07,25.6,high
2017-02-07,34.385,-94.898,"Battiest, Ok",22.2,2007-02-07,20,high
2017-02-07,34.2332,-97.4202,"Healdton 3 E, Ok",27.8,1969-02-07,27.2,high
2017-02-07,35.95,-96.28333,"Heyburn Dam, Ok",25,2007-02-07,22.2,high
2017-02-07,36.15,-96.25,"Keystone Dam, Ok",24.4,1963-02-07,23.9,high
2017-02-07,36.2282,-99.17,"Mutual, Ok",24.4,1925-02-07,24.4,high
2017-02-07,35.1809,-97.4377,"Norman 3 Sse, Ok",25.6,1937-02-07,25.6,high
2017-02-07,36.43333,-95.68333,"Oologah Dam, Ok",23.9,2007-02-07,22.2,high
2017-02-07,35.6,-95.05,"Tenkiller Ferry Dam, Ok",23.3,1950-02-07,22.2,high
2017-02-07,40.0499,-76.2742,"Lancaster 2 Ne Fltr, Pa",12.8,2008-02-07,12.8,high
2017-02-07,35.1072,-82.6255,"Caesars Head, Sc",17.2,1999-02-07,16.7,high
2017-02-07,34.635,-81.5205,"Santuck, Sc",23.9,1999-02-07,23.9,high
2017-02-07,35.1131,-89.2122,"Ames Plantation, Tn",21.1,2009-02-07,20,high
2017-02-07,36.5194,-82.5275,"Kingsport, Tn",21.7,1949-02-07,18.3,high
2017-02-07,35.9833,-83.2008,"Newport 1 Nw, Tn",22.8,1904-02-07,22.8,high
2017-02-07,33.5948,-98.6118,"Archer City, Tx",27.8,1969-02-07,27.2,high
2017-02-07,33.1524,-100.2333,"Aspermont, Tx",27.8,2009-02-07,26.7,high
2017-02-07,30.8878,-102.3008,"Bakersfield, Tx",27.8,2007-02-07,26.7,high
2017-02-07,32.263,-96.6369,"Bardwell Dam, Tx",23.9,2009-02-07,23.9,high
2017-02-07,32.6475,-97.4439,"Benbrook Dam, Tx",26.7,2009-02-07,24.4,high
2017-02-07,32.5066,-97.3444,"Burleson, Tx",27.2,1994-02-07,24.4,high
2017-02-07,32.1615,-94.3398,"Carthage, Tx",24.4,1957-02-07,23.9,high
2017-02-07,29.1345,-103.5149,"Castolon, Tx",32.2,2009-02-07,31.1,high
2017-02-07,31.4144,-97.7019,"Gatesville, Tx",28.3,2013-02-07,27.8,high
2017-02-07,32.9506,-97.0553,"Grapevine Dam, Tx",26.7,1911-02-07,25.6,high
2017-02-07,33.62667,-100.33694,"Guthrie, Tx",27.8,2009-02-07,26.7,high
2017-02-07,29.4705,-96.9397,"Hallettsville 2 N, Tx",31.1,1957-02-07,28.9,high
2017-02-07,33.2544,-100.5724,"Jayton, Tx",26.7,2009-02-07,25.6,high
2017-02-07,30.30005,-98.40957,"Johnson City 2 N, Tx",28.9,1999-02-07,26.1,high
2017-02-07,29.2694,-103.7575,"Lajitas, Tx",30.6,2009-02-07,30,high
2017-02-07,33.7542,-99.1442,"Lake Kemp, Tx",26.7,2009-02-07,26.7,high
2017-02-07,27.5684,-99.4982,"Laredo 2, Tx",32.2,1999-02-07,31.7,high
2017-02-07,30.4065,-97.0134,"Lexington, Tx",26.7,1969-02-07,26.1,high
2017-02-07,28.0372,-97.8725,"Mathis 4 Ssw, Tx",27.8,1999-02-07,27.8,high
2017-02-07,33.1963,-95.2236,"Mount Vernon, Tx",23.3,2001-02-07,22.8,high
2017-02-07,30.2263,-93.7394,"Orange 9 N, Tx",24.4,1999-02-07,23.9,high
2017-02-07,34.00667,-100.29889,"Paducah, Tx",27.8,2009-02-07,26.1,high
2017-02-07,29.6602,-103.1736,"Persimmon Gap, Tx",28.9,2009-02-07,28.9,high
2017-02-07,33.19861,-101.37444,"Post, Tx",26.1,2015-02-07,25.6,high
2017-02-07,32.3663,-99.1925,"Putnam, Tx",27.2,1969-02-07,27.2,high
2017-02-07,31.0619,-94.1011,"Sam Rayburn Dam, Tx",25.6,1969-02-07,25.6,high
2017-02-07,35.215,-100.2502,"Shamrock Number 2, Tx",25.6,1963-02-07,24.4,high
2017-02-07,32.9402,-99.8036,"Stamford 1, Tx",27.2,2013-02-07,25.6,high
2017-02-07,30.793,-94.1819,"Town Bluff Dam, Tx",25.6,1994-02-07,25,high
2017-02-07,33.757,-99.8618,"Truscott 3 W, Tx",32.8,2015-02-07,30,high
2017-02-07,30.58333,-94.4,"Warren 2 S, Tx",27.2,1957-02-07,26.7,high
2017-02-07,30.3237,-96.1594,"Washington State Park, Tx",28.3,2008-02-07,26.7,high
2017-02-07,32.0444,-100.1078,"Wingate, Tx",26.1,2015-02-07,25.6,high
2017-02-07,37.75,-77.4833,"Ashland, Va",23.3,1925-02-07,21.7,high
2017-02-07,37.81112,-79.98822,"Covington Filter Plant, Va",18.9,1990-02-07,18.9,high
2017-02-07,37.9458,-79.9542,"Gathright Dam, Va",17.2,1990-02-07,17.2,high
2017-02-07,38.0421,-78.0061,"Louisa, Va",22.8,2009-02-07,20.6,high
2017-02-07,36.7056,-79.865,"Martinsville Filter Plant, Va",20,2009-02-07,20,high
2017-02-07,36.9769,-79.8961,"Rocky Mount, Va",20,2008-02-07,18.9,high
2017-02-07,37.2714,-80.7131,"Staffordsville 3 Ene, Va",18.9,2008-02-07,17.2,high
2017-02-07,36.6365,-80.2545,"Stuart, Va",20,1999-02-07,18.3,high
2017-02-07,36.9839,-77.0078,"Wakefield 1 Nw, Va",22.8,2008-02-07,21.1,high
2017-02-07,37.3017,-76.7039,"Williamsburg 2 N, Va",23.3,2008-02-07,21.1,high
2017-02-07,39.1833,-78.1167,"Winchester 7 Se, Va",22.2,2008-02-07,20,high
2017-02-07,36.9617,-81.087,"Wytheville, Va",18.9,2008-02-07,17.2,high
2017-02-07,38.5312,-79.7714,"Bartow 1 S, Wv",13.9,2008-02-07,13.3,high
2017-02-07,37.7647,-81.194,"Beckley Va Hospital, Wv",17.2,2008-02-07,16.7,high
2017-02-07,40.1478,-80.7014,"Pike Island Lock And Dam, Wv",16.1,2008-02-07,15.6,high
2017-02-07,38.78333,-79.28333,"Upper Tract, Wv",18.9,1904-02-07,18.9,high
2017-02-07,37.7885,-80.3083,"White Sulphur Springs, Wv",17.8,2008-02-07,17.8,high
2017-02-07,42.5038,-89.0311,"Beloit, Wi",8.9,2009-02-07,8.3,high
2017-02-07,42.6333,-89.3866,"Brodhead, Wi",9.4,1987-02-07,9.4,high
2017-02-07,42.6508,-88.2544,"Burlington, Wi",8.9,1964-02-07,8.9,high
2017-02-07,42.905,-88.8588,"Fort Atkinson, Wi",7.8,2009-02-07,7.8,high
2017-02-07,42.9108,-89.2133,"Stoughton, Wi",7.8,1965-02-07,6.7,high
2017-02-07,42.8508,-88.7247,"Whitewater, Wi",7.8,2009-02-07,7.8,high
2017-02-07,19.2705,-155.8746,"Opihihale 2 24.1, Hi",29.4,2001-02-07,29.4,high
2017-02-07,39.2,-81.27,"Parkersburg Wood Co Airport, Wv",20,2005-02-07,17.2,high
2017-02-07,35.593,-88.9167,"Jackson Mckellar Sipes Regional Airport, Tn",23.3,2001-02-07,21.7,high
2017-02-07,37.0563,-88.7744,"Paducah Barkley Regional Airport, Ky",22.2,2013-02-07,18.9,high
2017-02-07,33.3644,-81.9633,"Augusta Bush Field Airport, Ga",26.7,1999-02-07,26.7,high
2017-02-07,32.13,-81.21,"Savannah International Airport, Ga",26.7,1999-02-07,26.1,high
2017-02-07,37.08722,-84.07694,"London Corbin Airport, Ky",20,2009-02-07,19.4,high
2017-02-07,37.2958,-81.2077,"Bluefield Mercer Co Airport, Wv",18.9,2005-02-07,17.2,high
2017-02-07,38.365,-82.555,"Huntington Tri State Airport, Wv",21.7,2009-02-07,18.3,high
2017-02-07,37.7836,-81.123,"Beckley Raleigh Co Airport, Wv",20,2005-02-07,16.1,high
2017-02-07,37.59139,-83.31444,"Jackson Julian Carroll Airport, Ky",21.7,2009-02-07,18.9,high
2017-02-07,30.58917,-96.36472,"College Station Easterwood Field, Tx",30,1999-02-07,28.3,high
2017-02-07,37.2252,-89.5705,"Cape Girardeau Municipal Airport, Mo",22.8,1999-02-07,17.8,high
2017-02-07,30.12472,-93.22833,"Lake Charles Regional Airport, La",25.6,2001-02-07,24.4,high
2017-02-07,34.8353,-92.2596,"North Little Rock Airport, Ar",25.6,2001-02-07,22.2,high
2017-02-07,36.7683,-96.0261,"Bartlesville Frank Phillips Field, Ok",24.4,2009-02-07,23.9,high
2017-02-07,34.29,-93.06,"Hot Springs Asos, Ar",26.7,1999-02-07,22.2,high
2017-02-07,41.8,-78.6333,"Bradford Regional Airport, Pa",11.1,2005-02-07,9.4,high
2017-02-07,41.17833,-78.89889,"Dubois Jefferson Co Airport, Pa",11.7,2005-02-07,11.1,high
2017-02-07,29.6919,-82.2755,"Gainesville Regional Airport, Fl",27.8,1989-02-07,26.7,high
2017-02-07,28.8614,-96.9303,"Victoria Regional Airport, Tx",31.1,1957-02-07,27.2,high
2017-02-07,29.95056,-94.02056,"Port Arthur Se Tx Regional Airport, Tx",29.4,1957-02-07,27.8,high
2017-02-07,29.63806,-95.28194,"Houston William P Hobby Airport, Tx",29.4,1950-02-07,27.8,high
2017-02-07,25.9141,-97.423,"Brownsville S Padre Island International Airport, Tx",29.4,2013-02-07,29.4,high
2017-02-07,29.5443,-98.4839,"San Antonio International Airport, Tx",30,1999-02-07,28.9,high
2017-02-07,29.2733,-94.8592,"Galveston Scholes Field, Tx",26.7,1950-02-07,25,high
2017-02-07,27.7742,-97.5122,"Corpus Christi International Airport, Tx",30.6,1999-02-07,28.3,high
2017-02-07,27.68333,-97.28333,"Corpus Christi Nas, Tx",27.2,2013-02-07,25.6,high
2017-02-07,27.5,-97.81667,"Kingsville Naas, Tx",33.3,1995-02-07,28.3,high
2017-02-07,28.45667,-99.21833,"Cotulla La Salle Co Airport, Tx",32.8,1969-02-07,30.6,high
2017-02-07,26.18389,-98.25389,"Mcallen Miller International Airport, Tx",34.4,1999-02-07,30,high
2017-02-07,29.98,-95.36,"Houston Intercontinental Airport, Tx",30,1994-02-07,26.1,high
2017-02-07,29.3601,-99.1742,"Hondo Municipal Airport, Tx",31.7,1999-02-07,29.4,high
2017-02-07,38.3,-76.41667,"Patuxent River Nas, Md",22.2,2008-02-07,22.2,high
2017-02-07,35.8923,-78.7819,"Raleigh Airport, Nc",24.4,2009-02-07,21.7,high
2017-02-07,36.0969,-79.9432,"Greensboro Airport, Nc",22.8,1999-02-07,21.7,high
2017-02-07,36.5729,-79.3351,"Danville Regional Airport, Va",23.3,2009-02-07,21.7,high
2017-02-07,38.8853,-79.8528,"Elkins Randolph Co Airport, Wv",22.2,2005-02-07,19.4,high
2017-02-07,37.3208,-79.2067,"Lynchburg International Airport, Va",22.2,2009-02-07,20.6,high
2017-02-07,39.4019,-77.9844,"Martinsburg Eastern West Virginia Regional Airport, Wv",22.2,1938-02-07,21.1,high
2017-02-07,39.64278,-79.91639,"Morgantown Hart Field, Wv",20.6,2005-02-07,16.7,high
2017-02-07,36.9033,-76.1922,"Norfolk International Airport, Va",22.8,2008-02-07,22.8,high
2017-02-07,37.505,-77.3202,"Richmond International Airport, Va",23.3,2008-02-07,21.1,high
2017-02-07,37.3169,-79.9741,"Roanoke Regional Airport, Va",22.8,2009-02-07,20,high
2017-02-07,38.8483,-77.0341,"Washington Reagan National Airport, Va",22.8,2008-02-07,17.8,high
2017-02-07,34.9,-76.88333,"Havelock Cherry Point Mcas, Nc",23.3,1989-02-07,23.3,high
2017-02-07,36.81667,-76.03333,"Oceana Nas, Va",22.2,2008-02-07,22.2,high
2017-02-07,36.26056,-76.175,"Elizabeth City Coast Guard Air Station, Nc",21.7,2008-02-07,21.7,high
2017-02-07,38.5199,-89.8466,"Belleville Siu Rsrch, Il",21.7,2009-02-07,18.3,high
2017-02-07,39.42028,-83.82167,"Wilmington Airborne Park, Oh",15,2013-02-07,13.3,high
2017-02-07,38.3794,-81.59,"Charleston Yeager Airport, Wv",23.3,2009-02-07,20,high
2017-02-07,36.4731,-82.4044,"Bristol Tri City Airport, Tn",22.2,1938-02-07,17.8,high
2017-02-07,30.495,-81.6936,"Jacksonville International Airport, Fl",27.2,1989-02-07,26.1,high
2017-02-07,35.8181,-83.9858,"Knoxville Mcghee Tyson Airport, Tn",21.7,1925-02-07,21.7,high
2017-02-07,35.0564,-89.9865,"Memphis International Airport, Tn",26.1,2001-02-07,21.7,high
2017-02-07,30.1831,-97.6799,"Austin Bergstrom International Airport, Tx",31.1,1999-02-07,28.9,high
2017-02-07,31.3953,-92.2907,"Alexandria Esler Field, La",29.4,1999-02-07,27.8,high
2017-02-07,32.5155,-92.0405,"Monroe Regional Airport, La",28.9,1999-02-07,27.8,high
2017-02-07,32.4472,-93.8244,"Shreveport Regional Airport, La",29.4,1950-02-07,27.8,high
2017-02-07,30.3208,-97.7604,"Austin Camp Mabry, Tx",30,2013-02-07,29.4,high
2017-02-07,34.7273,-92.2389,"Little Rock Airport Adams Field, Ar",26.7,2009-02-07,22.2,high
2017-02-07,35.333,-94.3625,"Fort Smith Regional Airport, Ar",26.1,2015-02-07,22.8,high
2017-02-07,36.1994,-95.8872,"Tulsa International Airport, Ok",23.9,2009-02-07,23.9,high
2017-02-07,30.5372,-91.1469,"Baton Rouge Ryan Airport, La",27.8,1957-02-07,27.8,high
2017-02-07,36.2668,-93.1566,"Harrison Boone Co Airport, Ar",24.4,2015-02-07,23.9,high
2017-02-07,33.4963,-90.0866,"Greenwood Leflore Airport, Ms",25,1994-02-07,24.4,high
2017-02-07,42.9408,-78.7358,"Buffalo Niagara International, Ny",12.8,2009-02-07,9.4,high
2017-02-07,40.29639,-78.32028,"Altoona Blair Co Airport, Pa",16.1,2005-02-07,12.2,high
2017-02-07,43.1167,-77.6767,"Rochester Greater International, Ny",12.2,2009-02-07,11.1,high
2017-02-07,41.4057,-81.852,"Cleveland Hopkins International Airport, Oh",15.6,2016-02-07,11.1,high
2017-02-07,39.9907,-82.877,"Port Columbus International Airport, Oh",13.9,2005-02-07,11.7,high
2017-02-07,42.40917,-83.01,"Detroit City Airport, Mi",12.8,2009-02-07,9.4,high
2017-02-07,41.01361,-83.66861,"Findlay Airport, Oh",16.1,2016-02-07,11.1,high
2017-02-07,40.9705,-85.2063,"Fort Wayne International Airport, In",15,2009-02-07,10,high
2017-02-07,42.2667,-84.4667,"Jackson Reynolds Field, Mi",12.8,2009-02-07,11.1,high
2017-02-07,40.41222,-86.93694,"Lafayette Purdue University Airport, In",15,2009-02-07,13.9,high
2017-02-07,41.2548,-80.6737,"Youngstown Warren Regional Airport, Oh",15,1938-02-07,13.9,high
2017-02-07,42.23333,-83.53333,"Detroit Willow Run Airport, Mi",12.2,2016-02-07,11.1,high
2017-02-07,42.0803,-80.1824,"Erie International Airport, Pa",13.9,2016-02-07,11.1,high
2017-02-07,40.8204,-82.5178,"Mansfield Lahm Regional Airport, Oh",14.4,2016-02-07,10,high
2017-02-07,40.9181,-81.4435,"Akron Canton Airport, Oh",15,2016-02-07,10.6,high
2017-02-07,33.6361,-91.7556,"Monticello Municipal Airport, Ar",27.8,1974-02-07,24.4,high
2017-02-07,35.0677,-77.048,"New Bern Craven Co Regional Airport, Nc",23.9,1989-02-07,22.8,high
2017-02-07,39.1666,-76.6833,"Baltimore Washington International Airport, Md",22.2,2009-02-07,16.7,high
2017-02-07,38.9408,-77.4636,"Washington Dulles International Airport, Va",22.2,2009-02-07,18.3,high
2017-02-07,36.13361,-80.22222,"Winston Salem Reynolds Airport, Nc",21.7,1999-02-07,21.1,high
2017-02-07,39.9064,-84.2185,"Dayton International Airport, Oh",15.6,2016-02-07,11.1,high
2017-02-07,39.72517,-86.28168,"Indianapolis International Airport, In",16.1,2016-02-07,12.8,high
2017-02-07,39.94444,-81.89222,"Zanesville Municipal Airport, Oh",17.2,2005-02-07,14.4,high
2017-02-07,32.48333,-80.71667,"Beaufort Mcas, Sc",25.6,1989-02-07,23.9,high
2017-02-07,34.8822,-95.783,"Mcalester Regional Airport, Ok",26.1,1925-02-07,26.1,high
2017-02-07,31.23611,-94.75444,"Lufkin Angelina Co Airport, Tx",28.3,1999-02-07,27.8,high
2017-02-07,34.175,-91.93472,"Pine Bluff Grider Field, Ar",27.2,1999-02-07,23.9,high
2017-02-07,36.0097,-94.1694,"Fayetteville Drake Field, Ar",23.3,1950-02-07,21.1,high
2017-02-07,40.4846,-80.2144,"Pittsburgh Asos, Pa",17.2,2005-02-07,13.9,high
2017-02-07,41.5871,-83.8055,"Toledo Express Airport, Oh",14.4,2016-02-07,10,high
2017-02-07,42.2313,-83.3308,"Detroit Metropolitan Airport, Mi",13.3,2016-02-07,10,high
2017-02-07,40.23417,-85.39361,"Muncie Delaware Co Airport, In",17.2,1965-02-07,15.6,high
2017-02-08,32.0112,-85.0901,"Eufaula Wildlife Ref, Al",24.4,1999-02-08,22.8,high
2017-02-08,35.9307,-91.055,"Alicia 2 Nne, Ar",26.1,1994-02-08,23.9,high
2017-02-08,34.7961,-92.8417,"Alum Fork, Ar",24.4,1994-02-08,23.9,high
2017-02-08,34.025,-91.3444,"Arkansas Post, Ar",26.7,1994-02-08,25,high
2017-02-08,35.8306,-91.7944,"Batesville Lvstk, Ar",25.6,1994-02-08,23.9,high
2017-02-08,35.7595,-91.6384,"Batesville Lock And Dam 1, Ar",26.7,1952-02-08,22.2,high
2017-02-08,35.093,-93.9258,"Booneville, Ar",26.7,1999-02-08,23.3,high
2017-02-08,34.9818,-92.0064,"Cabot, Ar",26.7,1994-02-08,23.3,high
2017-02-08,36.1092,-92.1636,"Calico Rock 2 Wsw, Ar",26.1,1926-02-08,24.4,high
2017-02-08,33.3063,-92.4832,"Calion Lock And Dam, Ar",27.2,1999-02-08,22.8,high
2017-02-08,33.59,-92.8236,"Camden 1, Ar",27.2,1937-02-08,26.7,high
2017-02-08,35.1034,-92.4903,"Conway, Ar",26.1,1994-02-08,25,high
2017-02-08,36.4197,-90.5858,"Corning, Ar",26.1,1937-02-08,25,high
2017-02-08,33.1111,-91.948,"Crossett 2 Sse, Ar",28.3,1950-02-08,27.8,high
2017-02-08,35.2342,-93.1675,"Dardanelle, Ar",26.1,1957-02-08,23.9,high
2017-02-08,34.9772,-91.4978,"Des Arc, Ar",26.7,1943-02-08,21.7,high
2017-02-08,33.82278,-92.39889,"Fordyce, Ar",26.7,1957-02-08,26.1,high
2017-02-08,35.9885,-92.7161,"Gilbert, Ar",26.7,1999-02-08,24.4,high
2017-02-08,36.2747,-91.5056,"Hardy, Ar",25,1918-02-08,19.4,high
2017-02-08,33.7092,-93.5563,"Hope 3 Ne, Ar",26.1,1925-02-08,25.6,high
2017-02-08,34.5129,-93.0487,"Hot Springs 1 Nne, Ar",26.7,1937-02-08,26.1,high
2017-02-08,35.849,-90.6589,"Jonesboro 2 Ne, Ar",26.1,1937-02-08,23.9,high
2017-02-08,35.6871,-90.0963,"Keiser, Ar",25,2001-02-08,21.1,high
2017-02-08,34.6033,-91.9927,"Keo, Ar",25.6,1994-02-08,25,high
2017-02-08,34.3947,-92.8363,"Malvern, Ar",26.1,1994-02-08,25,high
2017-02-08,36.4947,-91.535,"Mammoth Spring, Ar",26.1,1943-02-08,23.3,high
2017-02-08,35.9118,-92.6564,"Marshall, Ar",25.6,1932-02-08,22.2,high
2017-02-08,34.5979,-94.29,"Mena, Ar",25.6,1926-02-08,23.3,high
2017-02-08,35.158,-92.7672,"Morrilton, Ar",26.7,1957-02-08,23.9,high
2017-02-08,36.3458,-92.3939,"Mountain Home 1 Nnw, Ar",25,1943-02-08,23.9,high
2017-02-08,35.8445,-92.0979,"Mountain View, Ar",26.1,1999-02-08,23.3,high
2017-02-08,34.0784,-93.702,"Murfreesboro 1 W, Ar",25,2001-02-08,21.7,high
2017-02-08,33.9294,-93.8583,"Nashville, Ar",26.7,1999-02-08,22.8,high
2017-02-08,35.6042,-91.2744,"Newport, Ar",26.1,1943-02-08,22.2,high
2017-02-08,34.9553,-93.1594,"Nimrod Dam, Ar",26.1,2009-02-08,21.1,high
2017-02-08,36.0336,-90.4978,"Paragould 1 S, Ar",25.6,1994-02-08,22.8,high
2017-02-08,34.2255,-92.0185,"Pine Bluff, Ar",26.7,1918-02-08,26.7,high
2017-02-08,36.2641,-90.9682,"Pocahontas 1, Ar",26.7,1994-02-08,23.9,high
2017-02-08,33.8102,-91.2777,"Rohwer 2 Nne, Ar",25.6,1999-02-08,24.4,high
2017-02-08,34.3702,-91.1241,"Saint Charles, Ar",26.1,2001-02-08,23.9,high
2017-02-08,35.2679,-91.7168,"Searcy, Ar",26.1,1994-02-08,25,high
2017-02-08,34.3019,-92.3914,"Sheridan, Ar",27.2,2009-02-08,22.8,high
2017-02-08,33.9153,-92.8267,"Sparkman, Ar",25.6,2001-02-08,23.9,high
2017-02-08,34.4744,-91.4172,"Stuttgart 9 Ese, Ar",26.1,1937-02-08,25,high
2017-02-08,35.3028,-93.6369,"Subiaco, Ar",25,1957-02-08,23.9,high
2017-02-08,34.9229,-94.0944,"Waldron, Ar",25.6,1994-02-08,23.9,high
2017-02-08,35.1242,-90.1806,"West Memphis, Ar",25,1994-02-08,22.8,high
2017-02-08,39.7739,-75.5414,"Wilmington Porter Res, De",18.3,2009-02-08,17.8,high
2017-02-08,29.7652,-81.4697,"Hastings 4 Ne, Fl",27.8,1989-02-08,27.2,high
2017-02-08,30.5228,-82.9447,"Jasper, Fl",26.1,1999-02-08,26.1,high
2017-02-08,31.2738,-81.9197,"Nahunta 6 Ne, Ga",26.7,1957-02-08,26.7,high
2017-02-08,37.1275,-88.653,"Brookport Dam 52, Il",20,2001-02-08,18.9,high
2017-02-08,37.7308,-89.1658,"Carbondale Sewage Plant, Il",22.2,1943-02-08,21.1,high
2017-02-08,37.9842,-89.9492,"Kaskaskia Riv Nav Lo, Il",22.8,1987-02-08,20.6,high
2017-02-08,38.343,-89.3586,"Nashville 1 E, Il",20.6,1900-02-08,20,high
2017-02-08,39.4079,-88.7739,"Shelbyville Dam, Il",17.2,2009-02-08,15.6,high
2017-02-08,37.1644,-88.4311,"Smithland Lock And Dam, Ky",21.1,2013-02-08,18.9,high
2017-02-08,40.8143,-85.1546,"Bluffton 6 N, In",15,2009-02-08,11.1,high
2017-02-08,39.4239,-85.0128,"Brookville, In",16.7,1938-02-08,16.1,high
2017-02-08,41.1452,-85.4898,"Columbia City, In",13.9,2009-02-08,11.1,high
2017-02-08,40.4355,-85.2891,"Hartford City 4 Ese, In",15.6,2001-02-08,15,high
2017-02-08,40.8555,-85.498,"Huntington, In",15,2009-02-08,11.1,high
2017-02-08,40.2963,-86.9027,"Lafayette 8 S, In",15,2009-02-08,12.8,high
2017-02-08,41.2647,-87.4178,"Lowell, In",15.6,2009-02-08,15.6,high
2017-02-08,39.4039,-86.4531,"Martinsville 2 Sw, In",16.1,2013-02-08,15.6,high
2017-02-08,39.8942,-85.3953,"New Castle 3 Sw, In",15.6,1952-02-08,13.3,high
2017-02-08,40.0738,-87.5066,"Perrysville 4 Wnw, In",16.7,2013-02-08,14.4,high
2017-02-08,40.9238,-87.1752,"Rensselaer, In",15,2009-02-08,15,high
2017-02-08,41.0665,-86.2096,"Rochester, In",15.6,1937-02-08,15.6,high
2017-02-08,39.4708,-87.408,"Terre Haute Indiana State, In",18.9,2013-02-08,17.2,high
2017-02-08,40.2233,-86.1086,"Tipton 5 Sw, In",16.1,2016-02-08,15,high
2017-02-08,38.7386,-87.4877,"Vincennes 5 Ne, In",18.3,2013-02-08,17.8,high
2017-02-08,41.4439,-86.9294,"Wanatah 2 Wnw, In",14.4,2009-02-08,13.3,high
2017-02-08,37.6454,-98.125,"Kingman, Ks",23.3,1954-02-08,23.3,high
2017-02-08,37.1322,-96.18,"Sedan, Ks",23.3,2009-02-08,23.3,high
2017-02-08,37.8176,-82.7882,"Paintsville 1 E, Ky",22.8,1994-02-08,20.6,high
2017-02-08,37.3997,-87.7622,"Providence, Ky",19.4,1990-02-08,18.3,high
2017-02-08,31.3205,-92.4611,"Alexandria, La",28.3,1999-02-08,27.8,high
2017-02-08,32.3744,-92.9433,"Bienville 3 Ne, La",26.7,1994-02-08,26.1,high
2017-02-08,31.3944,-92.7163,"Boyce 3 Wnw, La",26.7,1999-02-08,26.1,high
2017-02-08,32.81,-93.0626,"Homer 3 Ssw, La",27.2,1999-02-08,26.1,high
2017-02-08,31.1416,-93.2397,"Leesville, La",28.3,1999-02-08,28.3,high
2017-02-08,29.7856,-92.2046,"Leland Bowman Lock, La",25,1999-02-08,25,high
2017-02-08,32.4219,-93.638,"Red River Research Station, La",28.3,1999-02-08,27.2,high
2017-02-08,32.5345,-92.689,"Ruston La Tech, La",27.8,1937-02-08,27.8,high
2017-02-08,31.9497,-91.2336,"St Joseph 3 N, La",28.3,1957-02-08,28.3,high
2017-02-08,32.3994,-91.1841,"Tallulah, La",28.3,1999-02-08,27.2,high
2017-02-08,39.6419,-78.7561,"Cumberland 2, Md",19.4,2009-02-08,18.9,high
2017-02-08,39.6811,-77.2913,"Emmitsburg 2 Se, Md",20,1965-02-08,20,high
2017-02-08,39.6599,-78.9358,"Frostburg 2, Md",19.4,2009-02-08,13.3,high
2017-02-08,38.4616,-76.6991,"Mechanicsville 5 Ne, Md",22.2,2009-02-08,16.7,high
2017-02-08,39.5099,-79.1401,"Savage River Dam, Md",21.1,1991-02-08,16.7,high
2017-02-08,41.657,-69.9592,"Chatham, Ma",8.3,2005-02-08,8.3,high
2017-02-08,42.3195,-83.2377,"Dearborn, Mi",12.8,2009-02-08,10.6,high
2017-02-08,42.4077,-82.8891,"Grosse Pointe Farms, Mi",12.2,1990-02-08,11.1,high
2017-02-08,41.9299,-85.6385,"Three Rivers, Mi",13.9,2009-02-08,13.9,high
2017-02-08,34.1864,-90.5573,"Clarksdale, Ms",26.7,1957-02-08,26.1,high
2017-02-08,33.7367,-90.7445,"Cleveland, Ms",26.7,1957-02-08,26.1,high
2017-02-08,34.804,-90.0102,"Hernando, Ms",25,1925-02-08,23.9,high
2017-02-08,34.8219,-89.4347,"Holly Springs 4 N, Ms",23.9,2001-02-08,21.1,high
2017-02-08,34.6988,-89.8213,"Independence 1 W, Ms",23.9,2001-02-08,21.1,high
2017-02-08,32.2061,-90.5133,"Oakley Experimental Station, Ms",27.2,1999-02-08,26.7,high
2017-02-08,34.7281,-90.3683,"Tunica 2 N, Ms",25,2001-02-08,21.1,high
2017-02-08,32.9027,-90.3816,"Yazoo City 5 Nne, Ms",28.3,1999-02-08,26.7,high
2017-02-08,37.1319,-90.7755,"Clearwater Dam, Mo",25,1949-02-08,21.1,high
2017-02-08,38.23056,-90.39806,"Festus, Mo",21.1,2015-02-08,21.1,high
2017-02-08,37.5739,-90.3086,"Fredericktown, Mo",24.4,1987-02-08,18.3,high
2017-02-08,36.8061,-93.4677,"Galena, Mo",22.2,1966-02-08,21.1,high
2017-02-08,37.3187,-91.9626,"Houston, Mo",21.1,2015-02-08,20.6,high
2017-02-08,37.378,-89.6677,"Jackson, Mo",23.9,1925-02-08,21.7,high
2017-02-08,36.6745,-93.1076,"Ozark Beach, Mo",23.9,1999-02-08,20.6,high
2017-02-08,37.7341,-89.92,"Perryville Watr Plant, Mo",23.3,2013-02-08,18.3,high
2017-02-08,36.7577,-90.4055,"Poplar Bluff, Mo",26.1,1943-02-08,22.2,high
2017-02-08,37.8958,-90.8411,"Potosi, Mo",20.6,2001-02-08,19.4,high
2017-02-08,38.6291,-90.2706,"St Louis Science Ctr, Mo",20.6,2009-02-08,20,high
2017-02-08,36.8775,-89.623,"Sikeston Power Statn, Mo",23.3,1990-02-08,19.4,high
2017-02-08,37.6968,-93.7725,"Stockton Dam, Mo",19.4,2001-02-08,17.8,high
